run_id,quant_mode,iteration,policy_cuda_ms,policy_wall_ms,step_1_ms,step_2_ms,step_3_ms,step_4_ms,step_5_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T182727_fake_int4_854bb9,fake_int4_backbone,125,454.85278,454.90076,64.65741,63.00262,60.01254,59.41351,62.01958,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,126,460.12704,460.17407,65.8903,62.16397,60.3392,62.74867,61.98682,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,127,500.69208,500.73665,70.71539,63.36426,61.20653,62.40051,65.67014,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,128,478.27094,478.32332,62.70567,59.64288,59.36026,59.56301,59.42579,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,129,450.68243,450.73306,60.25933,59.54473,59.53638,59.69613,59.45037,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,130,449.72971,449.77714,61.42061,59.648,59.48518,59.56301,59.71865,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,131,444.51886,444.56686,60.21632,59.60909,59.39405,59.6224,59.43193,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,132,455.22485,455.27275,60.02688,61.96531,59.57034,67.43552,59.58144,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,133,446.27478,446.32689,59.94598,59.73504,59.57734,59.53331,60.80717,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,134,472.8316,472.87689,61.89568,59.78816,59.46265,59.51069,59.35821,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,135,444.88193,444.92907,60.15382,59.60601,59.66547,59.80569,59.46983,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,136,443.49969,443.54646,60.59725,59.5384,59.70535,59.52013,59.41971,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,137,445.03445,445.0832,60.37187,59.51795,60.23782,59.42784,59.42067,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,138,442.80344,442.84969,59.97158,59.59776,59.44313,59.44934,59.43091,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,139,486.53436,486.58418,60.44262,59.72992,60.08627,59.57837,59.52102,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,140,460.71964,460.77161,62.55501,60.70682,66.12275,62.32154,59.6992,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,141,455.26193,455.31315,61.75539,59.51283,59.6777,59.42794,59.60499,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,142,446.31683,446.36412,60.12518,59.53843,59.57837,59.83539,59.6224,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,143,447.14011,447.18642,60.27264,59.84256,61.64275,59.55789,59.48518,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,144,444.98547,445.03351,60.13341,59.5456,59.58963,59.45856,60.59418,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,145,446.29211,446.33868,60.04441,60.41187,59.97363,59.81901,59.50566,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,146,444.57416,444.62298,60.49792,59.95008,59.68998,60.69674,59.52922,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,147,444.70856,444.75601,61.85472,59.63674,59.47085,59.40416,59.42784,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,148,446.30972,446.35873,60.20099,60.45287,59.50259,59.55482,59.67872,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,149,460.16629,460.21706,60.55014,59.54048,68.65203,64.23241,59.37971,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,150,453.80029,453.84857,59.9255,59.55894,59.49338,59.49846,59.51078,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,151,471.34296,471.39045,62.0064,59.6736,59.66336,59.81491,59.73095,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,152,510.86545,510.90981,60.5552,59.63885,59.49747,59.52,59.44013,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,153,457.85443,457.90027,64.29491,59.52717,59.50566,59.80877,59.54662,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,154,455.79773,455.84644,60.87782,61.40314,63.54944,59.4688,61.2352,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,155,468.41165,468.47522,64.7506,60.50416,59.50051,59.91021,62.27162,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,156,500.79111,500.85081,65.05574,60.34432,60.65459,69.58694,93.19219,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,157,553.35187,553.40861,62.19162,59.7463,63.45728,60.51021,60.95462,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,158,466.94403,466.99518,71.70048,61.5639,60.30029,62.4384,59.61114,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,159,453.15604,453.20696,61.20038,59.49338,64.73216,59.34592,60.70374,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,160,574.72797,574.77913,62.07386,59.81082,64.02464,66.67571,59.87431,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,161,552.00189,552.04779,60.96794,61.80352,62.60323,61.10925,60.31974,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,162,449.09564,449.14413,60.14771,60.00435,59.47997,59.97875,59.45242,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,163,458.95599,459.00434,60.49894,60.07398,59.4729,61.34989,66.69824,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,164,455.07199,455.1218,66.08794,60.13133,59.84154,59.41453,60.03302,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,165,457.70755,457.75367,61.18093,59.50566,62.90944,60.68941,59.51897,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,166,456.65128,456.69877,60.60544,59.52813,59.66327,60.92186,62.42714,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,167,445.68344,445.72819,60.93312,60.33306,59.83744,59.36739,59.67872,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,168,444.48129,444.52863,60.26138,59.55379,59.88669,59.47904,59.6777,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,169,449.30679,449.35177,60.77747,60.42317,59.49235,59.63469,59.45651,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,170,445.88419,445.93077,60.1487,61.47277,59.30598,59.52717,59.87123,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,171,447.8938,447.93782,60.55514,59.81094,59.45753,59.46368,59.42272,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,172,444.59488,444.64301,59.99514,61.21472,59.50458,59.57632,59.44832,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,173,443.5061,443.55314,61.30278,60.03609,59.52307,59.3623,60.7744,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,174,449.67996,449.72948,61.00275,62.59098,59.53638,61.01709,61.82605,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,175,452.31442,452.36438,62.95559,60.43443,61.91623,61.89158,61.25875,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,176,467.70993,467.7644,63.24125,61.49734,60.66483,60.63514,60.5655,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,177,480.69495,480.74453,60.57277,60.6505,63.30983,60.46515,61.14106,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,178,500.83514,500.88501,60.47846,60.26649,60.21632,60.91469,60.73037,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,179,453.42209,453.46824,63.52486,59.65401,61.42874,62.4425,59.71661,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,180,659.87622,659.92421,91.9808,87.84499,61.28646,60.80103,61.66938,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,181,445.83252,445.88021,60.15898,60.59213,59.45549,59.45139,59.50666,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,182,448.48947,448.53755,61.41031,59.76883,59.95008,59.54457,59.64698,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,183,446.5687,446.61379,60.09344,62.44967,59.61728,59.53229,59.48211,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,184,445.00204,445.04841,60.15174,60.13133,60.71706,59.38688,59.41453,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,185,446.03162,446.07939,60.51328,60.86963,59.46265,60.10983,60.0617,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,186,449.78076,449.82786,60.01049,59.98797,59.44013,59.78624,59.53946,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,187,463.60095,463.64865,60.67097,61.36525,60.32077,60.78566,59.60285,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,188,461.76447,461.81589,63.19206,65.13664,60.14976,61.43078,62.18752,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,189,451.40915,451.45847,62.32781,59.87933,61.94381,60.57677,59.91616,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,190,446.12625,446.17535,60.32179,63.35277,59.54048,60.24806,59.50771,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,191,446.05084,446.10127,60.78362,60.44877,61.26183,61.10925,59.62445,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,192,446.79947,446.84752,60.98227,60.3136,59.52922,59.66233,59.51283,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,193,457.38617,457.4357,60.29619,61.1072,61.50752,63.46854,63.80135,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,194,448.35223,448.40357,60.22451,60.56448,59.76374,59.46163,59.56199,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,195,453.03531,453.08474,61.30483,59.84666,62.6391,62.19571,60.57677,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,196,450.68201,450.73585,61.86496,63.03027,59.92038,60.4672,59.65619,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,197,453.58527,453.63487,61.27309,60.61568,62.15885,59.53331,59.65619,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,198,447.56677,447.61564,61.38778,61.12051,60.11597,59.55789,60.07808,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,199,448.59753,448.649,63.08045,59.60704,60.07296,59.54464,59.62445,3994.479,6004.0
